img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
it/43/53/it_10412664.jpg,"狗
猫
父亲
公交车
牛奶","1. 人物  
   父亲  

2. 食物  
   牛奶  

3. 动物  
   猫  

4. 交通工具  
   公共汽车  
   bus  

5. 动物  
   狗  
   dog  ","Cane
Gatto
Padre
Autobus
Latte",3.770678435743331,12.554638770197926,15.368870110075097,266.66666666666663,0.6232389211654663,0.7938864231109619,0.6982881426811218,0.2380952380952381,0.5647827982902527
it/8f/ac/it_10417366.jpg,"雪
沙尘暴
太阳
灰尘
冰雹
雨","雪  
沙尘暴  
太阳  
冰雹  
灰尘  
雨","Neve
Tempesta di sabbia
Sole
Polvere
Grandine
Pioggia",58.44356470407902,49.53042328042328,54.64781746031746,9.090909090909092,0.969202160835266,0.969202160835266,0.969202160835266,0.740358126721763,0.972906768321991
it/03/d9/it_10388340.jpg,"简单组装
只需几个步骤
1
2
3
4
5","组装简单  
只需几个步骤","Montaggio semplice
Bastano pochi passaggi
1
2
3
4
5",38.75385825373298,36.19232296604748,29.36059407819781,40.0,0.92367684841156,0.7734230756759644,0.841898500919342,0.3917863441672964,0.884672999382019
it/97/1b/it_10400237.jpg,"安装
1
2
3
4",安装,"installazione
1
2
3
4",13.533528323661276,31.25,28.79581151832461,66.66666666666666,0.8779586553573608,0.6414426565170288,0.7412921190261841,0.0609756097560975,0.5443681478500366
it/06/41/it_10408485.jpg,"户外
汽车
人类
沙发
床
地板","- 室外  
- 沙发  
- 汽车  
- 人类  
- 床  
- 地板  ","All'aperto
Auto
Umano
Divano
Letto
Pavimenti",9.672649511413091,19.61459050240881,23.46167566805213,27.27272727272727,0.7457016706466675,0.858755350112915,0.7982455492019653,0.373134328358209,0.7687363028526306
it/43/44/it_10412741.jpg,好！,"Buono!  
",Buono!,0.0,0.0,0.0,100.0,0.6889454126358032,0.6889454126358032,0.6889454126358032,0.0,0.8749110102653503
it/e9/ba/it_10405277.jpg,"大腿
小腿
臀部
腹部
肩膀
手臂","大腿  
脚踝  
臀部  
腹肌  
肩膀  
手臂  ","Cosce
Caviglie
Glutei
Abs
Spalle
Braccia",34.172334076593074,28.44276094276094,32.16540404040405,25.0,0.9103133082389832,0.941953182220459,0.9258630275726318,0.6284153005464482,0.8326322436332703
it/9a/ca/it_10388965.jpg,里卡多,里卡尔多  ,Riccardo,35.35533905932737,46.42857142857143,34.82142857142858,33.33333333333333,0.8247039318084717,0.8924963474273682,0.8572619557380676,0.0,0.9243572354316713
it/e2/91/it_10381137.jpg,迪莱塔,迪莱塔,Diletta,100.00000000000004,100.0,100.0,0.0,1.0000091791152954,1.0000091791152954,1.0000091791152954,0.5,0.9820221066474916
it/14/cd/it_10360277.jpg,"满足各种需求
交流电 4000W/16A
USB C 15W/3.0
USB A 12W/2.4","满足各种需求  
AC 4000W/16A  
USB A 12W/2.4A  
USB C 15W/3.0A  ","Soddisfare ogni tipo di esigenza
AC 4000W/16A
USB C 15W/3.0
USB A 12W/2.4",53.56441274756043,77.31918517110458,71.01140548024281,31.818181818181817,0.9008609652519226,0.8409082889556885,0.8698528409004211,0.8103966346153846,0.937721848487854
it/6b/28/it_10388036.jpg,"星期五
早上
11:56
上午
10,
六月
2022","**星期五**  
**早晨**  
**11:56 A.M.**  
**10,**  
**六月**  
**2022**  ","VENERDÌ
MATTINA
11:56
A.M.
10,
GIUGNO
2022",7.37751516991571,27.1201071532687,20.340080364951525,207.6923076923077,0.5437058210372925,0.7878797650337219,0.6434056162834167,0.5045939757961405,0.4951221644878387
