img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
logo/logo_0005.jpg,"Baseus倍思
يحتوي القلم على ثلاثة حبيبات
حل تحديات التنظيف
ينظف جيدا دون ترك تلوث الغبار
رأس فرشاة صغير قوي
تنظيف البقع في الشقوق
رأس فرشاة كبير وناعم
نظف الغبار عن سطح سماعات الأذن
رأس الإسفنج
نظف حجرة شحن سماعات الأذن جيدا","Baseus倍思  
فرشاة ثلاثية الرؤوس  
حل مشاكل التنظيف  
إزالة الغبار والبقع تمامًا دون ترك أي بقايا  
فرشاة صغيرة قوية  
لتنظيف الشقوق والبقع العنيدة  
فرشاة كبيرة دقيقة  
لتنظيف الغبار عن سطح السماعات  
رأس إسفنج ذاكرة  
لتنظيف حجرة شحن السماعات بعمق","Baseus倍思
一笔三头
解决清洁难题
灰尘污渍 彻底清理不残留
强力小刷头
清理缝隙顽固污渍
细密大刷头
清理耳机表面灰尘
记忆海绵头
深入清洁耳机充电仓",5.927955581127465,44.151731219867905,39.0391080478589,69.76744186046511,0.7883708477020264,0.7837560772895813,0.7860566973686218,0.2958776958776959,0.7503960132598877
logo/logo_0008.jpg,"赛鲸
أكثر راحة
المدمن المسلسلات بالانبطاع
قم بالترقية إلى حامل وسادة على شكل هلال
دعم الهاتف المحمول
U5
متوافق مع الهواتف المحمولة والأجهزة اللوحية
اربح غطاء الغبار
أرسل تعليقا جيدا وقدم هدية","ساي جينغ  
الاستلقاء ومشاهدة المسلسلات  
أكثر راحة  
وسادة هلالية جديدة ورف ترقية  
U5P يدعم الهاتف  
U5  
U5T  
مناسب للهواتف والأجهزة اللوحية  
فوز بغطاء مضاد للغبار  
إرسال واستلام مجاني","赛鲸
躺着追剧
更舒适
新升级月牙形抱枕支架
支持手机
U5
手机平板通用
赢防尘罩
发逛逛即送",3.8936475955269585,37.751817052231615,32.34768873628642,84.84848484848484,0.7656224370002747,0.7664487361907959,0.7660353779792786,0.19976265822784808,0.6424489617347717
logo/logo_0033.jpg,"MOCA ROSE
سلسلة أواني حديدية عالية الجودة
摩卡色
نقاء فائق ، توصيل حراري موحد ، ليس من السهل الالتصاق بالمقلاة99.8%
قيمة 135 كوبون
انضم كعضو لتحصل على قسيمة فئة كبيرة
يحصل الأعضاء على هدايا مقابل مشاركة المراجعات
صحون غمس ل 4 قطع
يمكن الاستمتاع بدفعة فعلية لمرة واحدة من 500-1000 يوان
ست ملاعق صغيرة
يمكن الاستمتاع بالدفع الفعلي لمرة واحدة بأكثر من 1,000 يوان
سعر الوصول
يبدأ من 579 يوان
اذهب إلى صفحة التفاصيل لاستلام الكوبون أولا ثم قم بتقديم طلب","موكا روز  
سلسلة أواني الحديد المينا عالية الجودة  
لون الموكا  
99.8% نقاء عالي | توزيع حراري متساوي | مقاومة للالتصاق  
¥135  
انضم واحصل على حزمة كوبونات كبيرة  
عرض الطلبات من الأعضاء واحصل على  
أطباق الصلصة * 4  
(عند دفع مبلغ يتراوح بين 500-1000 يوان)  
ملاعق صغيرة * 6  
(عند دفع مبلغ يزيد عن 1000 يوان)  
السعر النهائي:  
579  
اذهب إلى صفحة التفاصيل واحصل على الكوبون قبل الطلب  
¥  
ابتداءً من","MOCA ROSE
高质珐琅精铁锅系列
摩卡色
99.8%高纯度 | 导热均匀 | 不易粘锅
¥135券
入会领取大额券包
会员晒单送
蘸料碟*4
（单笔实付500-1000元享）
小汤勺*6
（单笔实付1000元以上享）
到手价：
579
去详情页先领券再下单
¥
起",8.11148404390865,37.316796502899386,33.113153463901114,73.25581395348837,0.7497059106826782,0.731432318687439,0.7404564023017883,0.24671793902563136,0.7096098065376282
logo/logo_0058.jpg,"Benks邦克仕
حماية أفضل
أكثر كمالا
خطة الشاشة الأصلية
يمكنك الاستمتاع بنفس الشعور الذي تشعر به الشاشة المرئية
نسبة عالية تحل محل التفرد
باستخدام عملية الانحناء الساخن من Corning ، تكون الشاشة دون عائق
تجربة
حياة
السعي","بنكس بانكش
حماية ما تحب
بوت باتر
خطة الشاشة الأصلية
متعة بصرية كأنها على الشاشة
تغطية عالية النسبة حصرية
إطلاق أول مادة كورنينغ بتقنية الانحناء الحراري، شاشة بدون عوائق
تجربة
حياة
سعي","Benks邦克仕
护你所爱
protect better
原屏计划
荧幕视觉般的享受
高占比覆盖独享
首发康宁材质热弯工艺，屏幕适配无遮挡
An experience
An life
An pursuit",5.5499478294541555,35.344939906525546,30.802114597091794,82.05128205128204,0.7537763118743896,0.7614191770553589,0.7575784921646118,0.1640310722707727,0.6575623750686646
logo/logo_0064.jpg,"彩棠TIMAGE
تلوين وتزج الألوان
يعمل بسهوله
تعطى الأفضلية لمجموعة من فرش المكياج
كل واحدة من هذه الفرش جيدة
يمكن تخصيص شكل الفرشاة
يمكن استخدامه للماكياج في مناطق مختلفة
صوف مختار
خذ المسحوق بقوة ، وحرر المسحوق بالتساوي","تيانغ TIMAGE
تدرج الألوان
بسهولة ويسر
مجموعات مختارة بعناية
كل قطعة متميزة بذاتها
فرش مخصصة
تطبيق المكياج حسب المناطق
شعر عالي الجودة
التقاط وتوزيع البودرة بشكل متساوٍ
تيانغ
TIMAGE","彩棠TIMAGE
晕染绘色
得心应手
成套优选
每一支都独当一面
定制刷型
分区上妆各司其职
臻选毛丝
抓粉有力释粉均匀",1.3809925785102002,26.568018983285995,21.33962879943773,92.3076923076923,0.7258111238479614,0.7201821208000183,0.7229857444763184,0.05524861878453039,0.6251544952392578
logo/logo_0099.jpg,"متجر南菲 بالجملة
التوصيل في اليوم التالي
الأصالة مضمونة
يمكن استخدام الوكلاء للتسليم
بعض المناطق","جنوب أفريقيا
متجر الجملة
سائل
Pcant Pro
Pcant
PuantPro أبحاث نباتية
PuantPro أبحاث نباتية
توصيل في اليوم التالي
ضمان الأصالة
دعم الشحن بالوكالة
بعض المناطق","南菲批发店
次日达
保证正品
支持代发
部分地区",7.378790595215932,44.11400105448955,40.19514459867487,125.0,0.6997234225273132,0.7739964723587036,0.7349883913993835,0.3725165562913907,0.4975515305995941
主体人工文字/主体人工文字_0006.jpg,"الرعاية المضادة للبكتيريا من الفئة A 99%≥مقاومة العث
يمكن للبشرة الحساسة أيضًا النوم عاريًا بالقرب من الجسم
99٪ ≥ معدل مقاومة العث
· العناية المضادة للبكتيريا والعث
· عازلة امتصاص الرطوبة للألياف
· ترقية طلاء TPU المقاوم للماء والبول
· سهلة الغسيل والغسل في الغسالة","A类抗菌呵护 99%≥ مقاومة العث
البشرة الحساسة يمكنها النوم عارية
معدل مقاومة العث ≥99%
· رعاية مضادة للبكتيريا ومقاومة للعث
· ألياف تمتص الرطوبة وتخفف الصدمات
· غشاء TPU مقاوم للماء ومحسن للحماية من البول
· سهل الغسيل في الغسالة","A类抗菌呵护99%≥阻螨
娇嫩肌肤亦可贴身裸睡
99%≥阻螨率
·抗菌阻螨呵护
·纤维吸湿缓冲
·升级防水隔尿TPU覆膜
·方便水洗机洗",5.58240270050411,49.493348346584135,43.109593528792786,72.3404255319149,0.851301908493042,0.8525108098983765,0.8519059419631958,0.3094140882159315,0.7850064635276794
主体人工文字/主体人工文字_0020.jpg,"سميكة 5 طبقات من الصلب
التوصيل الحراري بالتساوي
الفولاذ المقاوم للصدأ المغناطيسي
مقاومة عالية للتآكل
نوع موصل حراري من الألومنيوم النقي
نوع موصل حراري الألومنيوم النقي
الغذاء الصف 304 الفولاذ المقاوم للصدأ
التوصيل الحراري الموحد
طبقة مزدوجة لتعزيز التوصيل الحراري
الصحة والراحة البال
الركيزة من نوع تخزين الطاقة
تخزين السعرات الحرارية العالية 
الصحة
0 الطلاء
304 الفولاذ المقاوم للصدأ","سمك 5 طبقات من الفولاذ  
توصيل حراري متجانس  
فولاذ مقاوم للصدأ موصل للمغناطيسية  
مقاومة عالية للتآكل  
ألومنيوم نقي موصل للحرارة  
ألومنيوم نقي موصل للحرارة  
فولاذ مقاوم للصدأ من الدرجة الغذائية 304  
توصيل حراري متجانس  
توصيل حراري معزز بطبقتين  
صحي وآمن  
مادة أساسية لتخزين الطاقة  
تخزين حرارة عالية  
صحي  
بدون طلاء  
فولاذ مقاوم للصدأ 304","加厚5层钢
导热均匀
导磁不锈钢
高耐腐蚀性
导热型纯铝
导热型纯铝
食品级304不锈钢
均匀导热
双层加强导热
健康安心
储能型基材
储存高热量
健康
0涂层
304不锈钢",5.421976888034822,44.965666419141456,38.922187324135805,79.66101694915254,0.7966134548187256,0.7725064754486084,0.7843747735023499,0.20846651040556854,0.7045968770980835
主体人工文字/主体人工文字_0027.jpg,"تصميم نسيج قرص العسل المزدوج
ترقية جديدة غير لاصقة
[الأداء غير اللاصق للعجة يصل إلى المعيار الوطني غير اللاصق]
هيكل قرص العسل المزدوج
نسيج قرص العسل العادي
تأثير غير لاصق أكثر وضوحًا، مما يجعل الطهي أسهل
الملمس سميك وهيكل رقيق، ومن السهل على المبتدئين الالتصاق بالمقلاة","تصميم نسيج خلية مزدوجة
ترقية جديدة غير لاصقة
【أداء عدم الالتصاق عند قلي البيض يصل إلى معايير عدم الالتصاق الوطنية】
هيكل خلية مزدوجة
نسيج خلية عادي
تأثير عدم الالتصاق أكثر وضوحًا
نسيج خشن وهيكل نادر،
الطهي أسهل
سهولة الالتصاق للمبتدئين","双蜂窝纹理设计
不粘新升级
【煎蛋不粘性能达到国标1级不粘标准】
双蜂窝结构
普通蜂窝纹理
不粘效果更显著，下厨更轻松
纹理粗结构稀，新手易粘锅",7.9193389453095175,41.10483017258769,36.792347689707775,70.83333333333334,0.8152400255203247,0.7918802499771118,0.803390383720398,0.24807170286016947,0.6464993357658386
主体人工文字/主体人工文字_0039.jpg,"من الألحفة الحريرية غير المرنة وزيادة الوزن
أكثر رقيقة وأكثر مرونة!
تذكير ودي: هناك لحاف حريري في السوق ذو ضعف الرقيق والمرونة، ويتم معالجة زيادة الوزن، ويباع الحرير وفقًا لوزن الحرير، ويستخدم التجار عديمي الضمير الحاليون غزل الحرير بشكل غير قانوني لمعالجة زيادة الوزن، وقد يكون لحاف الحرير 4 أرطال فقط 3 أرطال من الحرير، والرطل المتبقي عبارة عن عامل زيت كيميائي للوزن يتم امتصاصه على ألياف الحرير.
بعد الاختبار، كان محتوى الأحماض الأمينية للبروتين الأساسي دون المستوى القياسي بشكل خطير.","الحرير المعالج بزيادة الوزن غير المرن  
أكثر انتفاخًا وأكثر مرونة!  
تذكير ودود:  
هناك في السوق لحف الحرير ذات انتفاخ ومرونة سيئة للغاية، ومعالجة بزيادة الوزن،  
يتم بيع الحرير دائمًا حسب وزن الحرير،  
هناك تجار غير شرعيين يستخدمون بشكل غير قانوني معالجة زيادة وزن الحرير،  
ربما لحاف حرير بوزن 4 أرطال يحتوي فقط على 3 أرطال من الحرير،  
بينما الرطل المتبقي هو عامل كيميائي لزيادة الوزن زيتي يتم امتصاصه على ألياف الحرير.  
من خلال الاختبار، تم اكتشاف أن محتوى الأحماض الأمينية البروتينية أقل بكثير من المعايير المطلوبة.","比无弹性的增重处理的蚕丝被
更有蓬松性 更有弹性！
友情提醒：市场上有蓬松度弹性很差的蚕丝被，有增重处理，蚕丝都是按蚕丝重量卖的，现有不法商家违法使用丝绵增重处理，可能4斤的蚕丝被，只有3斤的蚕丝，余下1斤是吸附在蚕丝纤维上的润滑油性化学增重剂。
经检测，基蛋白质氨基酸含量严重不达标。",16.15792024850969,56.451436168325195,51.52886375885623,71.60493827160494,0.8506059646606445,0.8565647602081299,0.8535749316215515,0.4330626842588565,0.7728731036186218
