img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
zh/e5/32/zh_10768610.jpg,"Ideal
L8
L9
L9
L7
L7","Luxus-Upgrade Erhöhung der Klasse
Geeignet für Ideal Autologos Vielfältige Optionen verfügbar

Ideal Ideal Ideal
L8 L8 L8
L9 L9 L9
L7 L7","理想
L8
L9
L9
L7
L7",13.70614632695974,36.97888367699819,45.13173224972322,266.66666666666663,0.7075585126876831,0.8934410810470581,0.7897089719772339,0.7401315789473684,0.5808308124542236,1
zh/6c/99/zh_10915284.jpg,"Stahl Gefährte
2.5
2.6
2.6
39
Stange","Eiserner General

39
2.5
35
2.6
39
2.5
35 Bar

STAHLMATE","钢铁伙伴
2.5
2.6
2.6
39
Bar",8.29519350710986,19.84241633450454,21.53385387232113,114.28571428571428,0.7481209635734558,0.7881642580032349,0.7676208019256592,0.3453453453453453,0.4910652339458465,1
zh/94/a0/zh_10011311.jpg,"Disney
STRCR
DSGL
RYD
ES
984
L
84","Disney
STRCR
GE DS
ES GL
ES E
RY D
84 984
4 YL 984 Y I O
ES E
STRCR 84 E S
1984","迪士尼
STRCR
DSGL
RYD
ES
984
L
84",3.787865612579481,43.19159587918306,39.25712155899182,250.0,0.7300911545753479,0.7937296628952026,0.7605815529823303,0.2577319587628866,0.5749849677085876,1
zh/f2/2f/zh_10911729.jpg,"F9
OdB
TLOS
AF
ATW S5200K
00:00:00","F9  
0dB  

TLOS  
AF  
ATW S5200K  

00:00:00  

Auch Zhi Ke Gesundheitspflege","F9
OdB
TLOS
AF
ATW S5200K
00:00:00",36.72056269893591,74.74781334958608,73.17755025421042,55.55555555555556,0.8400212526321411,0.929037630558014,0.8822898268699646,0.7957957957957957,0.6173452138900757,1
zh/9f/91/zh_10763501.jpg,"Mazda
AWD 2.5
AWD 20
AWD
AWD","AWD
AWD
2,5
2,0
AWD
AWD
AWD
Mazda Volumen Allradantrieb Metall Autokleber","马自达
AWD 2.5
AWD 20
AWD
AWD",8.516593018819643,35.07329614013821,36.38248593082656,100.0,0.741905689239502,0.784614086151123,0.762662410736084,0.496,0.6764147281646729,1
zh/91/8c/zh_10806531.jpg,"MAOGEPING
SCHÖNHEIT
M
P
G
MAOGEPING","MAOGEPING

SCHÖNHEIT

MAOGEPING","MAOGEPING
BEAUTY
M
P
G
MAOGEPING",23.174952587773145,84.47093190622479,73.65500456715164,50.0,0.9544232487678528,0.8986639976501465,0.9257047772407532,0.4483430799220272,0.85092693567276,1
zh/a1/47/zh_10032411.jpg,"Disney
BCET
EA
CHAP
ON
WAN","Disney
Dissney

GELB
BLAU
GRAU
SCHWARZ

FE
IVAO
EAR
OHM
VAV
ONW","迪士尼
BCET
EA
CHAP
ON
WAN",3.3864985683445354,24.73097192903837,20.300869925582283,183.3333333333333,0.650587260723114,0.7187016010284424,0.6829502582550049,0.0757575757575757,0.5282013416290283,1
zh/59/80/zh_10783263.jpg,"Sterberate 99.9%
1.8×10⁻⁶
1.1×10⁻⁶
1.0×10⁻⁶
1.2×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶","Analyse- und Testzentrum für Mikroorganismen der Provinz Guangdong

Analyse Test Ergebnis

CNAS L1747

Liebe Punkte

Gesundheitsaufwertung

Desinfektion Keimtötung Reinigung

Wirkungsgruppe Kontrollgruppe Testgruppe

Anfängliche Bakterienkoloniezahl in der Raumluft (cfu/m³) 1,8×10⁶ 1,7×10⁶ 1,8×10⁶

Bakterienkoloniezahl in der Raumluft nach Wirkung (cfu/m³) 1,2×10⁵ 1,1×10⁵ 1,3×10⁵

Anfängliche Bakterienkoloniezahl in der Raumluft 1,7×10⁶ 1,7×10⁶ 1,6×10⁶

Bakterienkoloniezahl in der Raumluft nach Wirkung <9,1×10⁴ <9,1×10⁴ <9,1×10⁴

Absterberate von Staphylococcus albus (%)

>99,92 >99,92 >99,92

Durchschnittliche Absterberate (%)

>99,92

Absterberate 99,9%","灭杀率 99.9%
1.8×10⁻⁶
1.1×10⁻⁶
1.0×10⁻⁶
1.2×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶",0.5348485869645966,12.966851562028433,10.209826980595462,754.5454545454546,0.6001938581466675,0.7470788955688477,0.6656293869018555,0.0267379679144385,0.495902270078659,1
zh/78/84/zh_10889182.jpg,"A37
A53
A57
A59
A3
A71
A73
A77
A79
A83/A1","A37 A53 A57 A59 A3

A71 A73 A77 A79 A83/A1

Simkartenentnahmestift geschenkt Jeder wurde getestet, bevor er verschickt wird","A37
A53
A57
A59
A3
A71
A73
A77
A79
A83/A1",51.00323429521268,67.4841221772265,72.18667182995442,75.0,0.71898353099823,0.9183066487312316,0.8065123558044434,0.9086363636363636,0.621064305305481,1
zh/79/e2/zh_10815733.jpg,"```1
2
3
4
5
6
7
8
9
0```","Kamera  
Telefonanrufe  
Kürzliche Anrufe  
Kontakte  
Ort  
1 2 3  
4 5 6  
7 8 9  
* 0 #  
KK","1
2
3
4
5
6
7
8
9
0
",43.59493824807389,29.72997260114852,38.75006689378635,62.5,0.6820695400238037,0.8147116899490356,0.7425133585929871,0.6868965517241379,0.5330684781074524,1
