img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
zh/e5/32/zh_10768610.jpg,"आदर्श
L8
L9
L9
L7
L7","इलेक्ट्रॉनिक वाहन चिन्ह

आदर्श आदर्श आदर्श
L8 L8 L8
L9 L9 L9
L7 L7

लक्जरी अपग्रेड के साथ गुणवत्ता में वृद्धि
आदर्श वाहन चिन्हों के लिए उपयुक्त कई प्रकार उपलब्ध","理想
L8
L9
L9
L7
L7",10.815593729607857,33.849030506300224,39.49474072821861,400.0,0.68144291639328,0.8296464085578918,0.748276948928833,0.0,0.4531223773956299,1
zh/6c/99/zh_10915284.jpg,"स्टील पार्टनर
2.5
2.6
2.6
39
बार",इस छवि में कोई हिंदी में अनुवाद करने योग्य पाठ नहीं है।,"钢铁伙伴
2.5
2.6
2.6
39
Bar",0.0,5.087283508494432,3.8154626313708224,171.42857142857142,0.6337369680404663,0.5793164968490601,0.6053060293197632,0.0,0.3638541400432586,1
zh/94/a0/zh_10011311.jpg,"डिज्नी
STRCR
DSGL
RYD
ES
984
L
84","डिज़्नी
स्ट्रकर
84
जी डीएस जीएल
ईएस 984
आईवाईएल 984
ईएस 984
स्ट्रकर 84
आईओ
आईयो
आईओ","迪士尼
STRCR
DSGL
RYD
ES
984
L
84",2.719665272174911,10.428281510600218,10.391999116537129,187.5,0.6763771176338196,0.7430274486541748,0.7081374526023865,0.0,0.4047909379005432,1
zh/f2/2f/zh_10911729.jpg,"F9
OdB
TLOS
AF
ATW S5200K
00:00:00","एफ9
0dB

टीएलओएस
एएफ
एटीव्ही 5200K

00:00:00

इति का स्वास्थ्य","F9
OdB
TLOS
AF
ATW S5200K
00:00:00",4.196114906296549,36.98593244916483,29.40713869461341,100.0,0.7215539216995239,0.8056488037109375,0.7612860202789307,0.0,0.4620462357997894,1
zh/9f/91/zh_10763501.jpg,"माज़्दा
AWD 2.5
AWD 20
AWD
AWD","AWD
AWD
2.5
2.0
AWD
AWD
माज़डा व्यूनिट चार पहियों के साथ मेटलिक कार बॉडी स्टिकर","马自达
AWD 2.5
AWD 20
AWD
AWD",7.3140318268287645,36.69126050654465,37.88242222472679,171.42857142857142,0.7173326015472412,0.8071860074996948,0.7596114277839661,0.0,0.5425538420677185,1
zh/91/8c/zh_10806531.jpg,"MAOGEPING
सौंदर्य
एम
पी
जी
MAOGEPING","माओगेपिंग
सौंदर्य
माओगेपिंग","MAOGEPING
BEAUTY
M
P
G
MAOGEPING",10.122592925934278,17.27354794029089,15.32555144129576,83.33333333333334,0.833821177482605,0.7956085801124573,0.8142668008804321,0.0,0.5181896686553955,1
zh/a1/47/zh_10032411.jpg,"डिज्नी
बीसीईटी
ईए
चैप
ऑन
वान","डिज़्नी
एफ ई टी ए ई आर वा ओ बी सी टी ओ न ओह एम एच ए पी था ई टी वाय ऑ न वन","迪士尼
BCET
EA
CHAP
ON
WAN",0.0,25.63505173154097,19.226288798655727,433.3333333333333,0.7094230055809021,0.7475513815879822,0.7279882431030273,0.0,0.4301172494888305,1
zh/59/80/zh_10783263.jpg,"नष्ट करने की दर 99.9% 
1.8×10⁻⁶ 
1.1×10⁻⁶ 
1.0×10⁻⁶ 
1.2×10⁻⁶ 
1.0×10⁻⁶ 
1.0×10⁻⁶ 
1.0×10⁻⁶ 
1.0×10⁻⁶","गुआंगडोंग प्रांतीय विश्वविद्यालय में सूक्ष्मजीव विश्लेषण परीक्षण केंद्र
विश्लेषण परीक्षण परिणाम
MA
201819000683
CNAS
परीक्षण
CNAS L1747
आइ यी डिंग
स्वास्थ्य अपग्रेड
छात्रवैश्विक स्वास्थ्य प्रमाणपत्र (2020) - 05-021555
निरस्त्रण बैक्टीरिया निरस्त्रण शुद्धीकरण
मापन ग्रुप
परीक्षण ग्रुप
प्रभाव के बाद हवा में जीवाणुओं की संख्या
प्रारंभिक हवा में जीवाणुओं की संख्या
प्रभाव के बाद हवा में जीवाणुओं की संख्या
सफेद गोले जैसे जीवाणुओं की
औसत निरस्त्रण दर
(%) 
(cfu/m³)
(cfu/m³)
(cfu/m³)
(cfu/m³)
निरस्त्रण दर
(%)
1.8×10⁶
1.2×10⁴
1.7×10⁶
<9.1×10⁴
>99.92
>99.92
2
1.7×10⁶
1.1×10⁴
1.7×10⁶
<9.1×10⁴
>99.92
>99.92
3
1.8×10⁶
1.3×10⁴
1.6×10⁶
<9.1×10⁴
>99.92
>99.92
निरस्त्रण दर 99.9%","灭杀率 99.9%
1.8×10⁻⁶
1.1×10⁻⁶
1.0×10⁻⁶
1.2×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶
1.0×10⁻⁶",1.0920975073523185,16.130558480490727,14.336596498219167,814.2857142857142,0.609442949295044,0.7534643411636353,0.6738440990447998,0.1609442060085836,0.4003503918647766,1
zh/78/84/zh_10889182.jpg,"A37
A53
A57
A59
A3
A71
A73
A77
A79
A83/A1","A37
A53
A57
A59
A3

A71
A73
A77
A79
A83/A1

सिम कार्ड निकालने की नई पिन देता है। प्रत्येक को जांचकर भेजा जाता है।","A37
A53
A57
A59
A3
A71
A73
A77
A79
A83/A1",39.43168375847628,72.45848157722344,73.7345370150894,116.66666666666669,0.7352969646453857,0.9258084893226624,0.8196278810501099,0.1111111111111111,0.5682204961776733,1
zh/79/e2/zh_10815733.jpg,"1
2
3
4
5
6
7
8
9
0","कैलेंडर
संपर्क
स्थान
ध्वनि
फोटो
वीडियो
मैसेज
ब्राउज़र
सेटिंग्स
होम
अपने रिकॉर्ड
संपर्क
स्थान
1 2 3
4 5 6
7 8 9
* 0 #
KK","1
2
3
4
5
6
7
8
9
0
",29.88565156407746,27.45281786891067,42.9669258837911,170.0,0.5901092290878296,0.8506166338920593,0.6968109011650085,0.0,0.3794666826725006,1
zh/7e/b3/zh_10747695.jpg,"आकाश
सप्ताह
माह
वर्ष
1 2 3 4 5
6 7 8 9","ग्रेस जलिया
दिनों
सप्ताह
महीने
1 2 3 4 5 6 7 8 9","天
周
月
岁
1 2 3 4 5
6 7 8 9",61.15380576901023,45.16070843380567,51.6615047868867,38.46153846153847,0.8790898323059082,0.8915277719497681,0.8852651119232178,0.7181571815718157,0.8958005309104919,1
zh/15/0f/zh_10874146.jpg,"लुफेंग्झे
64
जीबी
A1
V30
U1
क्लास 10","लुफेंगज़हे
रिकॉर्डर
64
ए1 वी30
आई यू3
क्लास10
GB","Lufengzhe
64
GB
A1
V30
U1
CLASS 10",4.767707020457095,33.174596522813104,26.418663464042496,100.0,0.7997569441795349,0.8426269292831421,0.8206324577331543,0.0,0.6760255694389343,1
zh/c1/8f/zh_10910206.jpg,"स्टील आर्मी
STEELMATE
2.5
2.5
2.6
3.9
बार","इरोन जनरल
39 2.5
35 2.6
2.5 39
2.6 35 Bar
स्टील मेटे","钢铁军
STEELMATE
2.5
2.5
2.6
3.9
Bar",4.368583925857938,21.93840370378906,22.086840690951203,125.0,0.7597509026527405,0.7500845193862915,0.7548867464065552,0.0,0.5493869781494141,1
zh/e7/1b/zh_10892403.jpg,"A4L
A4L
Q3
40 TFSI
45 TFSI","ए4 एल
ए4 एल
40 टीएफएसआई
क्यू3
ए4 एल
45 टीएफएसआई क्वाट्रो","A4L
A4L
Q3
40 TFSI
45 TFSI",4.02724819242185,6.055760773966579,7.698888268875821,142.85714285714286,0.6556665897369385,0.7131604552268982,0.6832060813903809,0.0,0.4569357335567474,1
zh/41/95/zh_10767310.jpg,"A4L
A4L
40 TFSI
Q3
45 TFSI","ए4एल
ए4एल
क्यू3
40 टीएफएसआई
ए5 टीएफएसआई क्वाट्रो","A4L
A4L
40 TFSI
Q3
45 TFSI",5.522397783539471,5.569182389937106,6.004060187037408,100.0,0.6634699702262878,0.7199324369430542,0.6905490159988403,0.0,0.4107290208339691,1
zh/e2/bd/zh_10875074.jpg,"4MATIC
C 43s
C 63s
C 300L
C 200L
C 260L","मर्सिडीज C श्रेणी पूँछ टैग  मूल गाड़ी समान
4MATIC
सी 43S
सी 63S
सी 300L
सी 200L
सी 260L","4MATIC
C 43s
C 63s
C 300L
C 200L
C 260L",3.292916846800451,27.1585011338776,25.43032136953045,118.1818181818182,0.7421430349349976,0.859182596206665,0.796385645866394,0.0746268656716417,0.5902137160301208,1
zh/d7/17/zh_10016367.jpg,"डिज्नी
NA
TION
D
DTXF
ZZZ","डिज़्नी
दिस्नी
DTXF
DTXF
NANA
NAVIN
Zzzz
ICOO","迪士尼
NA
TION
D
DTXF
ZZZ",5.522397783539471,22.509439588542595,18.887637597564115,133.33333333333331,0.8325101137161255,0.8510085940361023,0.8416577577590942,0.0,0.580264687538147,1
zh/55/8f/zh_10022684.jpg,"1
2
3
4
बीपीए मुक्त
0% बीपीए
25°
15°
22°
18°","बेबी कटली  
स्पेशल न्यूबोर्न फ़्लावर निपल  
4  
25  
बेबी कटली  
सुपर सॉफ्ट न्यूबोर्न निपल  
1  
15  
बेबी कटली  
थी बीपीए फ्री  
3  
22  
बेबी कटली  
थी बीपीए फ्री  
2  
18","1
2
3
4
THE BPA FREE
0% BPA
25°
15°
22°
18°",1.943043650185126,16.92033253025472,17.413525848316695,215.3846153846154,0.613012433052063,0.6436362862586975,0.6279512047767639,0.0,0.3928883969783783,1
zh/f8/70/zh_10761976.jpg,"BMW
M330i
M340i
M430i
M550i
M530i","म330i
म340i
म430i
म440i
म550i
म540i
म530i
बावर ग्रे डिजिटल मॉडिफिकेशन लेबल","宝马
M330i
M340i
M430i
M550i
M530i",0.0,24.534047744475004,18.40053580835625,200.0,0.6714179515838623,0.7245671153068542,0.6969807147979736,0.0,0.5180880427360535,1
zh/c7/bf/zh_10763907.jpg,"530
L
525
L
535
L
हुआचेन बीएमडब्ल्यू","530L
520L
525L
523L
535L
हुआ चेन बाओमा","530
L
525
L
535
L
华晨宝马",0.0,57.07254766752972,42.804410750647286,100.0,0.807871401309967,0.7782374620437622,0.7927775979042053,0.0,0.638547956943512,1
zh/68/db/zh_10897335.jpg,"स्टील पार्टनर
39
36
2.5
2.5
38
36
2.5
2.5",इस छवि में कोई पाठ नहीं है जिसे हिंदी में अनुवादित किया जा सकता है।,"钢铁伙伴
39
36
2.5
2.5
38
36
2.5
2.5",0.0,2.7755237603156866,2.0816428202367647,150.0,0.6198011636734009,0.5459617376327515,0.5805429816246033,0.0,0.3302468359470367,1
