img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
de/dd/f8/de_10149616.jpg,"आगे
ऊपर
नीचे","सामने  

ऊपर  

नीचे  ","Vorne
Oben
Unten",55.03212081491043,68.10612599704045,65.78003437454242,33.33333333333333,0.9380740523338318,0.9368416666984558,0.9374574422836304,0.0,0.8410541415214539,2
de/2e/a3/de_10163400.jpg,"नहीं
निम्न
मध्यम
उच्च","नहीं          निम्न

मध्यम        उच्च","Nein
Niedrig
Mittel
Hoch",100.00000000000004,100.0,100.0,0.0,0.9999353885650636,0.9999353885650636,0.9999353885650636,0.0,0.9827059507369996,2
de/03/8b/de_10388074.jpg,"5x

5x

स्थायी","1x  

tesa®  
ROLLER  
Kleben Llumen G Lotter  
Glue Colla Pegatore  

PERMANENT  

Eco Logo  
>85%    

8.5m x 4.5mm  

PERMANENT  

tesa®  
ROLLER  
Kleben Llumen G Lotter  
Glue Colla Pegatore  

PERMANENT  

Eco Logo  
>85%    

8.5m x 4.5mm  

5x  

tesa®  
ROLLER  
Kleben Llumen G Lotter  
Glue Colla Pegatore  

PERMANENT  

Eco Logo  
>85%    

8.5m x 4.5mm  

5x = 5x","5x

5x

PERMANENT",0.7188461938966488,1.7407216033731614,3.126463874955025,1933.3333333333333,0.4573002457618713,0.695357620716095,0.5517460107803345,0.0,0.3652483820915222,2
de/6e/b7/de_10265755.jpg,"ग्रीनटेक
जड़ी बूटी",ग्रÜनटेक,"GRÜNTEK
Kräuter",0.0,19.82641691453697,16.994071641031685,100.0,0.819420576095581,0.7962959408760071,0.80769282579422,0.0,0.552049458026886,2
de/a1/4f/de_10201316.jpg,"चांदी
काला
गुलाबी","सिलबर  
Schwarz  
SigWong  
Essbarer Glitzer  
Rosa  
NET WT: 5g","Silber
Schwarz
Rosa",0.0,1.572327044025157,1.179245283018868,300.0,0.6106195449829102,0.6418874859809875,0.625863254070282,0.0,0.3906594812870025,2
de/1c/d5/de_10170550.jpg,"के लिए
असली
आदमी",फुर एख्ते केरले,"FÜR
ECHTE
KERLE",0.0,6.517094017094018,4.887820512820513,100.0,0.7224299311637878,0.7170044183731079,0.7197070121765137,0.0,0.3815290927886963,2
de/64/f4/de_10164971.jpg,"लहसुन
प्याज
आलू","KNOBLAUCH  
लहसुन  

ZWIEBELN  
प्याज  

KARTOFFELN  
आलू  

Deutsche Marke  
जर्मन ब्रांड  ","KNOBLAUCH
ZWIEBELN
KARTOFFELN",5.522397783539471,27.44052435333116,29.45141321437364,233.3333333333333,0.5945492386817932,0.8220714330673218,0.6900392174720764,0.0,0.4009459912776947,2
de/2c/9e/de_10113101.jpg,"शाही
कार्य डेस्क
मंत्रिमंडल","रेगल  
श्रेइब्टीश  
काबिनेट  ","Regal
Schreibtisch
Kabinettt",0.0,9.322860217860471,6.992145163395354,100.0,0.6581273078918457,0.6756539344787598,0.6667754650115967,0.0,0.4086035192012787,2
de/a7/95/de_10109534.jpg,"काम करना
शॉट
खेलना","काम  
शूट  
खेल","Arbeiten
Schuss
Spielen",19.716118825581447,21.959916943603407,19.782485859792963,75.0,0.8222995400428772,0.7904573678970337,0.8060640692710876,0.2380952380952381,0.6418454051017761,2
de/34/67/de_10114370.jpg,"मिलू
1,2
बहुत अच्छा","1,2 बेहद अच्छा  
Prüfengel  
Der Produkttest für  
Privathaushalte  

Milu  
Thermoflasche  ","Milu
1,2
SEHR GUT",3.3864985683445354,16.950995341670016,17.865075178669628,225.0,0.6477985978126526,0.7460510730743408,0.6934619545936584,0.1666666666666666,0.3009755313396454,2
de/cb/c2/de_10119184.jpg,"ऑक्सफ़ोर्ड
2
पत्ता
32","ऑक्सफोर्ड  
________________________  
________________________  

2  
32 पृष्ठ  
सभी प्रारंभिक लिपियों के लिए","Oxford
2
BLATT
32",0.7577181189007623,17.648116332071847,17.725337862067125,1400.0,0.4708427190780639,0.8071458339691162,0.5947451591491699,0.0,0.4662705063819885,2
de/87/66/de_10116152.jpg,"सामने
पीछे
पृष्ठ","360°  
सामने का हिस्सा  
पीछे  
पक्ष","Vorderseite
Zurück
Seite",9.652434877402245,35.96239046607602,33.92110597915603,133.33333333333331,0.8157753944396973,0.8690828084945679,0.8415858149528503,0.0,0.649827241897583,2
de/32/c3/de_10083842.jpg,"निमंत्रण
4
जहाज
डूबो","1. Einladung → निमंत्रण  
2. Schiffe Versenken → जहाज़ डूबो  
3. 4 → 4","Einladung
4
SCHIFFE
VERSENKEN",3.458592114102736,40.01691465853373,35.75943901067487,300.0,0.6305432915687561,0.755172848701477,0.6872535347938538,0.0,0.4263650178909302,2
de/c8/1e/de_10122648.jpg,"स्विच
वाशर
नट","स्विच  
अंडरलेगशाइबेन  
नट","Schalter
Unterlegscheiben
Nuss",34.66806371753173,30.03854536612948,31.40010839390277,33.33333333333333,0.7896316051483154,0.8909329175949097,0.8372291326522827,0.0,0.6317562460899353,2
de/88/55/de_10076277.jpg,"स्विच
वाशर
नट","स्विच  
अंडरलेगशाइबेन  
नट्स ","Schalter
Unterlegscheiben
Nuss",27.516060407455225,29.03760396883235,26.389111480195226,66.66666666666666,0.7777514457702637,0.8710469007492065,0.8217596411705017,0.0,0.5887739062309265,2
de/24/f4/de_10084683.jpg,"चरण 1
चरण 2
चरण 3","3-STEP INSTALLATION  
3-चरण स्थापना  

Schritt 1  
चरण 1  

Schritt 2  
चरण 2  

Schritt 3  
चरण 3  ","Schritt 1
Schritt 2
Schritt 3",7.535838128770536,27.84728796476708,40.63229403384016,233.3333333333333,0.7323532104492188,0.8770485520362854,0.7981963753700256,0.1785714285714285,0.7917972207069397,2
de/e9/4e/de_10155978.jpg,"एक्सट्रूज़न
खींचना
पेंच","एक्सट्रूज़न  
खींचें  
स्क्रूबेन  ","Extrusion
ziehen
schrauben",27.516060407455225,66.89477550920591,54.37758204640601,66.66666666666666,0.8754047751426697,0.8988066911697388,0.8869514465332031,0.0,0.6087415814399719,2
de/44/34/de_10141703.jpg,"3+1 किरण प्रकार
1
2
3","3+1 जल प्रवाह प्रकार  

1 2 3  

स्प्रे मिश्रित वर्षा पल्स  ","3+1 Strahlarten
1
2
3",27.968424579665367,40.721672826020274,46.133276708672085,75.0,0.7035940885543823,0.8497820496559143,0.7698091864585876,0.4406130268199234,0.5294809937477112,2
de/81/5f/de_10075160.jpg,"शाही
कार्य डेस्क
मंत्रिमंडल","रेगल  
शreibtisch  
काबिनेट ","Regal
Schreibtisch
Kabinettt",0.0,5.729806304268201,4.297354728201151,100.0,0.6161362528800964,0.6535772085189819,0.6343047618865967,0.0,0.3698803782463074,2
de/48/83/de_10100490.jpg,"न्यायाधीश
रोल-ऑफ
25","25  
Richter  
ROLL OFF  ","Richter
ROLL-OFF
25",12.44023474812678,3.038980930192424,6.216352699845926,133.33333333333331,0.6889548897743225,0.6566287875175476,0.6724035143852234,0.0,0.5800760984420776,2
de/ff/e1/de_10188845.jpg,"Schrader
Dunlop
Presta","श्रेडर   
प्रेस्ता  
डनलप  
  
लॉक करें  
अनलॉक करें  ","Schrader
Dunlop
Presta",0.0,0.0,0.0,233.3333333333333,0.6442045569419861,0.703414797782898,0.672508955001831,0.0,0.3604147732257843,2
de/fb/df/de_10156644.jpg,"बाहर
निम्न
मध्यम
उच्च","बंद  
निम्न  
मध्यम  
उच्च  ","AUS
NIEDRIG
Mittel
Hoch",59.460355750136046,75.78413745993862,74.5558864273811,25.0,0.9108298420906068,0.9380931854248048,0.9242604970932008,0.0,0.8393022418022156,2
de/72/9c/de_10088246.jpg,"नीला
हरा
बैंगनी","सिगवोंग  
खाने योग्य ग्लिटर  
ब्लाउ  
10~200μm  
नेट डब्ल्यूटी: 5g  

ग्रुन  

वायलेट  
खाने योग्य ग्लिटर  
10~200μm  
नेट डब्ल्यूटी: 5g  ","Blau
Grün
Violett",0.0,7.213248953118605,5.409936714838953,733.3333333333333,0.5340816974639893,0.6508191823959351,0.586699903011322,0.0,0.3207006156444549,2
de/43/ba/de_10170339.jpg,"के लिए
असली
आदमी",फ्यूर एक्टे केरले,"FÜR
ECHTE
KERLE",0.0,6.3192328792706975,4.739424659453024,100.0,0.7223402857780457,0.7072707414627075,0.7147260904312134,0.0,0.3410755693912506,2
de/e0/d9/de_10109434.jpg,"बाहर
निम्न
मध्यम
उच्च","बंद  
कम  
मध्यम  
उच्च  ","AUS
NIEDRIG
Mittel
Hoch",31.947155212313625,45.39366547684094,44.558963805234455,50.0,0.8282723426818848,0.7921328544616699,0.8097996115684509,0.0,0.729259729385376,2
de/75/08/de_10199515.jpg,"शाही
कार्यक्षेत्र
मंत्रिमंडल","शेल्फ  
डेस्क  
कैबिनेट","Regal
Schreibtisch
Kabinettt",0.0,6.198347107438016,4.648760330578512,100.0,0.6848393678665161,0.6774097084999084,0.6811042428016663,0.0,0.4386251866817474,2
de/ba/1b/de_10206983.jpg,"शाही
डेस्क
मंत्रिमंडल","रेगल  
शreibtisch  
काबिनेट  ","Regal
Schreibtisch
Kabinettt",0.0,6.013745704467355,4.5103092783505145,100.0,0.6043235659599304,0.6373722553253174,0.6204080581665039,0.0,0.3985868990421295,2
de/cc/0e/de_10154431.jpg,"प्यार
सूर्य
प्यार","जूलियस ज़ोल्नर  
60 वर्षों का अनुभव बच्चे के उत्पादों में  

गुणवत्ता चिन्ह  
","LIEBE
Sonne
LIEBE",0.0,8.43452500634417,6.325893754758127,400.0,0.6201528906822205,0.6506364941596985,0.6350290775299072,0.0,0.3002305924892425,2
de/26/d2/de_10137926.jpg,"AUS
निम्न
मध्यम
उच्च","बंद  
निम्न  
मध्यम  
उच्च  
स्पर्श नियंत्रण","AUS
Niedrig
Mittel
Hoch",30.21375397356768,66.19167619552614,65.65913453315827,75.0,0.7796759605407715,0.846035897731781,0.8115015625953674,0.0,0.4532968699932098,2
de/6f/2a/de_10375547.jpg,"धावक
रोंडेला
50 ग्राम","लाउफर  
रोंडेला  
50 ग्राम  ","Läufer
Rondella
50 g",59.460355750136046,73.84154328661677,73.0982129462558,25.0,0.8700850009918213,0.8903462290763855,0.8800989985466003,0.2272727272727272,0.7908986210823059,2
de/00/cd/de_10082863.jpg,"चरण 1
चरण 2
चरण 3","Schritt 1  
चरण 1  

Schritt 2  
चरण 2  

Schritt 3  
चरण 3  ","Schritt 1
Schritt 2
Schritt 3",13.329188408514424,38.602219397817855,50.0136114869791,100.0,0.8953136205673218,0.9305804967880248,0.9126064777374268,0.1041666666666666,0.9417084455490112,2
de/b4/07/de_10115466.jpg,"शाही
कार्यक्षेत्र
मंत्रिमंडल","**रेगल**  
**डेस्क**  
**कैबिनेट**  ","Regal
Schreibtisch
Kabinettt",0.0,5.05050505050505,3.787878787878788,500.0,0.5922363996505737,0.631533682346344,0.611254096031189,0.0,0.399289458990097,2
de/3b/02/de_10202375.jpg,"20M
LED
टूटने से सुरक्षित","20M LED  
Bruchsicher  
20 मीटर एलईडी  
टूट-फूट प्रतिरोधी  ","20M
LED
Bruchsicher",8.392229812593097,21.310529185989378,23.249785947703945,120.0,0.7119169235229492,0.7877915501594543,0.7479349374771118,0.0,0.5712046027183533,2
