img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
it/43/53/it_10412664.jpg,"Собака
Кошка
Отец
Автобус
Молоко","S  
PersoneD  
Padre  
CAlimenti  
latto  
Animali  
49  
ler  
Gatto  
QVelcoll  
Autobus  
dog  
Cane  
Animali  
bus","Cane
Gatto
Padre
Autobus
Latte",0.0,0.0,0.0,300.0,0.6333492994308472,0.6610099077224731,0.646884024143219,0.18181818181818182,0.24860578775405884
it/8f/ac/it_10417366.jpg,"Снег
Песчаная буря
Солнце
Пыль
Град
Дождь","Неве  
Песчаная буря  
Солнце  
Град  
Пыль  
Дождь","Neve
Tempesta di sabbia
Sole
Polvere
Grandine
Pioggia",29.071536848410968,65.7623187349231,64.20269143214469,28.57142857142857,0.9298455119132996,0.9148275852203369,0.9222754240036011,0.8736225895316805,0.8841292858123779
it/03/d9/it_10388340.jpg,"Простая сборка
Всего несколько шагов
1
2
3
4
5","Простая сборка  
Достаточно нескольких шагов","Montaggio semplice
Bastano pochi passaggi
1
2
3
4
5",8.697972365316721,56.498984465984506,48.55808964450318,70.0,0.8933781385421753,0.7947745323181152,0.8411966562271118,0.21041666666666667,0.8879956007003784
it/97/1b/it_10400237.jpg,"установка
1
2
3
4","установка
IM
M","installazione
1
2
3
4",14.127216461522432,62.04438928660326,49.31514050370877,80.0,0.7772548198699951,0.64656001329422,0.7059090733528137,0.17441860465116277,0.5367629528045654
it/06/41/it_10408485.jpg,"На улице
Автомобиль
Человек
Диван
Кровать
Полы","На открытом воздухе  
Диван  
Автомобиль  
Человеческий  
Кровать  
Полы","All'aperto
Auto
Umano
Divano
Letto
Pavimenti",13.888095170058955,62.79103066241206,57.85369945373504,57.14285714285714,0.8357250690460205,0.8973357081413269,0.8654352426528931,0.6847107438016529,0.8083709478378296
it/43/44/it_10412741.jpg,Хорошо!,"Буоно!
trodat
printy4910",Buono!,15.97357760615681,6.855723319137954,10.492891728556867,300.0,0.6273597478866577,0.7079229354858398,0.6652109622955322,0.20833333333333334,0.46350690722465515
it/e9/ba/it_10405277.jpg,"Бёдра
Икры
Ягодицы
Пресс
Плечи
Руки","Ягодицы
Лодыжки
Пресс
Плечи
Руки","Cosce
Caviglie
Glutei
Abs
Spalle
Braccia",34.98330125272253,60.1663028400065,58.97852603240047,50.0,0.9081896543502808,0.8770533204078674,0.892349898815155,0.7212094907407407,0.8231324553489685
it/9a/ca/it_10388965.jpg,Рикардо,Риккардо,Riccardo,0.0,58.319335806926055,49.98800212022234,100.0,0.8117987513542175,0.8443194627761841,0.8277398347854614,0.0,0.976716935634613
it/e2/91/it_10381137.jpg,Дилетта,"25
Й",Diletta,0.0,0.0,0.0,200.0,0.7340302467346191,0.7183546423912048,0.7261078357696533,0.0,0.46128877997398376
it/14/cd/it_10360277.jpg,"""Удовлетворить все виды потребностей
AC 4000W/16A
USB C 15W/3.0
USB A 12W/2.4""","Удовлетворять любые потребности  
15W/3.0A  
USB.C  
12W/2.4A","Soddisfare ogni tipo di esigenza
AC 4000W/16A
USB C 15W/3.0
USB A 12W/2.4",0.0,44.02809445854804,33.02107084391102,72.22222222222221,0.8433260917663574,0.8327008485794067,0.8379798531532288,0.0925925925925926,0.8648374676704407
it/6b/28/it_10388036.jpg,"ПЯТНИЦА
УТРО
11:56
Д.П.
10,
ИЮНЯ
2022","248 мм  
222 мм  
ВЕНЕРЕДИ  
10.1 дюйма  
УТРО  
11:56  
A.M.  
10,  
ИЮНЯ  
2022  
ТРОКОТН","VENERDÌ
MATTINA
11:56
A.M.
10,
GIUGNO
2022",19.56475149792291,49.57741494796084,52.256781417032435,111.11111111111111,0.753646731376648,0.8241006731987,0.7873006463050842,0.48864054451802796,0.49636581540107727
it/c0/75/it_10394247.jpg,"ПИКОВЫЙ ТОК
6000A
26800 мАч
Давайте двигаться вперед!
4.0L
6.0L
8.5L","КОРРЕНТЕ  
6000А  
26800мАч  
ДИПИККО  
24  
TCP1197  
Андямо аванти!  
8.5Л  
FE  
4.0Л  
6.0Л","CORRENTE DI PICCO
6000A
26800 mAh
Andiamo avanti !
4.0L
6.0L
8.5L",3.0890553181566975,25.611656330367495,20.233402250940618,109.09090909090908,0.7674206495285034,0.7974993586540222,0.7821709513664246,0.1891891891891892,0.619069516658783
it/ee/e5/it_10373217.jpg,"Женщины
Мужчины
Пожилые
Молодые
Дети
Ребёнок","Донне  
Уомини  
Анзиано  
Джовани  
Бамбини  
Бамбино","Donne
Uomini
Anziano
Giovani
Bambini
Bambino",0.0,8.153396311291049,6.115047233468286,100.0,0.553787887096405,0.5518767833709717,0.5528306365013123,0.2272727272727273,0.2959895431995392
it/90/80/it_10379274.jpg,Совершенно!,"trodat
printy4912
Perfetto!
18 мм
47 мм",Perfetto!,5.522397783539471,1.0822510822510825,4.731889204545454,700.0,0.5837130546569824,0.688084065914154,0.6316158771514893,0.16666666666666669,0.38534221053123474
it/9c/6e/it_10396800.jpg,"""Один"" 
Вот как это переводится на китайский для вашего сведения: 
""单人""","IT:Одноместный  
ES:Кровать 80  
DE/FR/SE/PL/BE:135x200 см",Singolo,2.2869567780619007,5.255125205405136,3.941343904053852,133.33333333333331,0.5453187227249146,0.5720347166061401,0.558357298374176,0.08287292817679558,0.2994547188282013
it/bf/7a/it_10377070.jpg,Мануэла,Список OCR текста:,Manuela,0.0,1.8939393939393936,1.6233766233766231,300.0,0.6707590222358704,0.6342117190361023,0.6519736051559448,0.0,0.4896165132522583
it/83/58/it_10417003.jpg,"""Головоломка""
""500 частей""
""Бог""","ГОЛОВОЛОМКА
500
ДЕТАЛЕЙ
0
D1&S
ГЕНЕРАЛЬНЫЙ ДИРЕКТОР","PUZZLE
500 PEZZI
DIOS",5.08764122072739,3.690713157495487,4.4331187963484675,175.0,0.5295222401618958,0.6459070444107056,0.581952691078186,0.16666666666666666,0.3975745141506195
it/d0/a5/it_10392328.jpg,"Собрано за несколько шагов
1
2
3
4
5",Установлено за несколько шагов,"Montata in pochi passaggi
1
2
3
4
5",17.035677145427364,63.55391554854495,56.674317755999745,66.66666666666666,0.8679897785186768,0.7388174533843994,0.7982115149497986,0.22649572649572647,0.6981414556503296
it/ed/c8/it_10373632.jpg,"Игрушка 3 в 1
Качалка
Скользящая
Корзина","ГИОКАТТОЛО 3В1
Качели
Горка
Корзина","GIOCATTolo 3 IN 1
Dondolo
Scivolo
Canestro",7.16047614494885,23.45727104574636,19.50151576937785,85.71428571428571,0.6972994208335876,0.7272725105285645,0.7119706273078918,0.32206632653061223,0.45309075713157654
it/a3/6a/it_10373914.jpg,"""ПЯТНИЦА
УТРО
11:56
ДП
ИЮНЬ
2022
7 дюймов""","204мм  
156мм  
ПЯТНИЦА  
7 дюймов  
УТРО  
88.2мм  
11:56  
A.M.  
10,  
ИЮНЬ  
2022  
TROCOTN","VENERDÌ
MATTINA
11:56
A.M.
GIUGNO
2022
7 Pollici",7.439820585622744,48.62103996746803,46.967387713059885,88.88888888888889,0.7481833696365356,0.839550256729126,0.7912379503250122,0.6677445988716113,0.5909019112586975
it/93/39/it_10409006.jpg,"Сын
Сын
Мать",Адре,"Figlio
Figlio
Madre",0.0,0.0,0.0,100.0,0.6071349382400513,0.6028806567192078,0.605000376701355,0.0,0.30612051486968994
it/47/89/it_10406943.jpg,"```Ристретто
10
Интенсивность```","10
Ристретто
ИНТЕНСИВНОСТЬ
ЭСПРЕССО
ИТАЛИЯ
Ристретто
-10х-
ЭССО
Й
ЭССО
ПРЕССО
СДЕЛАНО С
Йе
КАПСУЛАКОМФ
Йес
НЕСПРЕСС
РЕССО","Ristretto
10
INTENSITÀ",2.8265205879007453,19.718908331152722,16.3926114416767,188.88888888888889,0.5561733245849609,0.6475030779838562,0.598373293876648,0.1879699248120301,0.4177810251712799
it/ed/e6/it_10373599.jpg,"```STABILO
Cajal
M 0.5 12```","eSTABItOCarbOthcllo  
1400/642","STABILO
Cajal
M 0.5 12",0.0,17.669611756144096,13.252208817108075,100.0,0.6709389090538025,0.6743095517158508,0.6726199984550476,0.04166666666666667,0.4649644196033478
it/00/77/it_10365222.jpg,"Пума
Италия","uwnd
ИТАЛИЯ","PUMA
ITALIA",49.99999999999999,1.6666666666666667,1.25,50.0,0.5591500997543335,0.6265560388565063,0.590937077999115,0.625,0.514411985874176
it/09/4b/it_10360039.jpg,"Дерево
Мрамор
Керамика
Трава","Мрамор  
Деревянный  
Керамический  
Трава","Di legno
Marmo
Ceramico
Erba",18.99589214128981,48.64741248860194,42.82121495894246,75.0,0.8370786905288696,0.870704174041748,0.8535603880882263,0.5314285714285715,0.7391921877861023
it/91/d3/it_10372068.jpg,9 дюймов,"9 дюймов  
X  
AWESAFE",9 pollici,31.947155212313625,72.71207689093188,74.17921814181757,100.0,0.7724485397338867,0.9059165716171265,0.8338756561279297,0.78125,0.6814753413200378
it/6f/bb/it_10375731.jpg,"28W
2800LM
3K/4K/6K
IP56 Водонепроницаемый
30000H
CRI 85","2,5 см  
30 см  
28 Вт  
2800 лм  
3K/4K/6K  
IP56 водонепроницаемый  
Радарный датчик Сумеречный датчик  
30000 ч  
CRI 85","28W
2800LM
3K/4K/6K
IP56 Impermeabile
30000H
CRI 85",14.253911354181854,55.188412413424324,49.12190878709147,116.66666666666667,0.7417894005775452,0.827884316444397,0.7824757695198059,0.622249651175271,0.8027133345603943
it/33/42/it_10378881.jpg,"Спрей
Поток","Распылить  
Поток","Spruzzare
Flusso",49.99999999999999,28.484730437764433,27.75249912742126,50.0,0.7793755531311035,0.7887130975723267,0.7840165495872498,0.625,0.7889857888221741
it/9a/b6/it_10388908.jpg,"Быстрая зарядка
3.0ч
Вход 12В
USB C
4.0ч
Вход 5В
iOS","Быстрая зарядка  
3.0ч  
12V Вход  
USBC  
4.0ч  
5V Вход  
iOS","Ricarica Rapida
3.0h
12V Ingresso
USB C
4.0h
5V Ingresso
iOS",17.467768504457784,65.0413034703792,59.44710279176824,54.54545454545454,0.9246957302093506,0.9245546460151672,0.9246252179145813,0.7314169671930255,0.9339151382446289
