img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
zh/b4/9c/zh_10844713.jpg,"68%
2%
30%","68%
Litière pour chat à base de tofu
Matériaux naturels
Résolution rapide des problèmes d'odeur

2%
Facteur anti-odeur bleu
Élimination efficace des odeurs, respiration libre

30%
Terre gonflante
Forte capacité de formation de grumeaux, absorption supérieure de l'humidité

Or Mix Ratio
Mélangez pour une force puissante","68%
2%
30%
",1.802167556326529,4.156960786652949,11.595565783971242,716.6666666666667,0.5111696720123291,0.717078685760498,0.5968644022941589,0.5357142857142857,0.3168068826198578
zh/64/2f/zh_10856253.jpg,"30%
10%
60%","Terreau gonflé pour chat  
30%  
10%  
Facteur STA d'élimination des odeurs  
60%  
Litière de tofu","30%
10%
60%",11.986062961075742,21.970488592822367,34.90299287351059,200.0,0.595645546913147,0.7802196741104126,0.6755521893501282,0.8179012345679013,0.3175003826618194
zh/83/35/zh_10026324.jpg,SAER,"SA'ER
Sarre sport en plein air spécial magasin",SAER,0.0,14.134709931170107,11.307767944936083,800.0,0.644286572933197,0.7314718961715698,0.685116708278656,0.0,0.4143681824207306
zh/2e/1b/zh_10823159.jpg,SAGE,SAGE zénith de compétition,SAGE,15.97357760615681,39.11973128673309,45.09776556476879,300.0,0.7137683033943176,0.8491811752319336,0.7756087183952332,0.3846153846153847,0.5153715014457703
zh/f8/4d/zh_10938626.jpg,"GF-30
CE
UL
CQC","Ventilateur de refroidissement de qualité supérieure
https://shop145008617.taobao.com","GF-30
CE
UL
CQC",0.0,0.6561679790026246,0.4921259842519685,300.0,0.5534826517105103,0.598967969417572,0.5753277540206909,0.0,0.3763701915740967
zh/7a/a7/zh_10903819.jpg,Jiyixi,"Ji Yi Xi  
JIYIXI  

Ji Yi Xi  
JIYIXI","吉宜喜
JIYIXI",5.522397783539471,8.889832107149594,7.61985609184251,700.0,0.6674456596374512,0.7731019258499146,0.7163991928100586,0.2941176470588236,0.4523067772388458
zh/3e/52/zh_10917185.jpg,Jiyixi,"Jiyixi

Giyixi","吉宜喜

Jiyixi",49.99999999999999,72.63646255213685,74.4889544182327,100.0,0.8367056846618652,0.9177546501159668,0.8753581047058105,0.4545454545454545,0.9414183497428894
zh/b0/a5/zh_10854844.jpg,"Boznoi
❤️
HEUREUX
MIGNON","Boznoi  
泊之諾車品  
HEUREUX  
MIGNON","Boznoi
❤️
HAPPY
CUTE",27.534765745159184,72.27323418577177,67.7880203569425,125.0,0.8358237743377686,0.9168658256530762,0.874471127986908,0.6388888888888888,0.4616257846355438
zh/e5/32/zh_10768610.jpg,"Idéal
L8
L9
L9
L7
L7","Luxueux et amélioré, élève le niveau
Convient aux logos de voiture Idéal, plusieurs modèles disponibles

Idéal L8
Idéal L9
Idéal L7","理想
L8
L9
L9
L7
L7",3.916449665002248,17.54067335286871,20.53768081952371,283.33333333333337,0.655147910118103,0.8111110925674438,0.7248347997665405,0.2597402597402597,0.4383331537246704
zh/ab/01/zh_10900083.jpg,"GOLDYIP
USB
MP3","GOLDYIP

USB/MP3","GOLDYIP
USB
MP3",35.35533905932737,77.30717040161377,62.61578163631464,33.33333333333333,0.9416980743408204,0.9755938053131104,0.9583463072776794,0.1724137931034482,0.972610890865326
zh/26/42/zh_10932763.jpg,"Lavabo
Miroir
Vase",Production et vente de matériaux de construction Ruichen Zhengzhou,"洗手台
镜子
花瓶",0.0,8.22627269199922,6.169704518999416,300.0,0.5994278788566589,0.6104465126991272,0.6048870086669922,0.0,0.3386569619178772
zh/6c/99/zh_10915284.jpg,"Acier Compagnon
2.5
2.6
2.6
39
Barre","Général en fer  
39 2.6  
35 2.6  
39 Bar  
35  
Compagnon d'acier","钢铁伙伴
2.5
2.6
2.6
39
Bar",7.141816289329644,50.279143285672646,45.76765857639003,128.57142857142858,0.7230775952339172,0.7905687093734741,0.7553184628486633,0.4208333333333333,0.626642107963562
zh/ff/92/zh_10796525.jpg,-20°C,"Acheter maintenant et recevoir  
un maillet de sécurité + une sangle de fixation  

-20°C",-20°C,4.5739135561238005,18.37242513834315,24.200176826732147,1400.0,0.5797803401947021,0.8132376670837402,0.6769463419914246,0.2173913043478261,0.4302992522716522
zh/6f/a7/zh_10007404.jpg,"Naijatu
TUEFHAY
GKSD
GKSD","Naijatu
TUEFHAY
GKSDA
GKSDA
Ajout de coton
Épaississement","奈加图
TUEFHAY
GKSD
GKSD",11.04479556707894,67.8917141363755,59.45861231444294,150.0,0.7678869962692261,0.8753125667572021,0.8180882334709167,0.4261363636363636,0.525374174118042
zh/69/47/zh_10821743.jpg,"08
06
10
1971
11
07
04","04
07
11
1971
10
06
08
Collection de coussin d'air","08
06
10
1971
11
07
04",5.024584978301581,29.488667120022196,33.77320343433061,142.85714285714286,0.6793771982192993,0.8257063627243042,0.7454285025596619,0.4729729729729729,0.6230087280273438
