img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
ja/58/82/ja_10618248.jpg,MINTY,"MINTY  
※Belt bu şekilde sabitlenemez.",MINTY,8.116697886877475,35.19919140743396,38.058748780969665,400.0,0.5312831997871399,0.8796682357788086,0.6624650359153748,0.33333333333333337,0.4490925371646881
ja/9a/bb/ja_10513131.jpg,"Boyut
17.5
15
45
42
20
9
18.5
49.5
103","Boyutlar  
17.5 15  
45  
42  
20  
6.5  
9  
103  

[Birim:cm]","サイズ
17.5
15
45
42
20
9
18.5
49.5
103",28.917849332325716,48.224663394619554,50.228662467996735,70.0,0.6665055751800537,0.7951915264129639,0.72518390417099,0.6465855572998429,0.7479222416877747
ja/cf/48/ja_10473739.jpg,"09:41
2 Temmuz
%10","09:41  

%10","09:41
7月2日
10%",26.013004751144457,28.399754032716174,32.95319719315252,33.33333333333333,0.8650481104850769,0.7401096224784851,0.797716498374939,0.2631578947368421,0.9072278738021851
ja/ba/da/ja_10632630.jpg,"09:41
7°","09:41  
7 Tem  %10","```09:41
7°```",15.97357760615681,60.02905293857125,49.856681958332324,133.33333333333331,0.6948510408401489,0.798615038394928,0.7431282997131348,0.22727272727272727,0.7230972051620483
ja/3b/e5/ja_10626549.jpg,"5MP
5G 2.4G","5MP  
5G 2.4G","5MP
5G 2.4G",100.00000000000004,100.0,100.0,0.0,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9921875,0.9930044412612915
ja/73/a1/ja_10449082.jpg,"NXT
MIZUNO
NEXT","MIZUNO  
NXT  
TARZ, RAHATLIK, SİNİR SİSTEMİ, DOĞAL  
BİRLİK, İNOVASYON, TEMİZ.  
BUNLARIN HEPSİ BİZİM İÇİN.  
GELECEK SENİN.  ","NXT
MIZUNO
NEXT",1.8709718017288024,20.349908845620206,18.739832559430297,500.0,0.4376797080039978,0.7653058171272278,0.5568792223930359,0.19607843137254902,0.4991951286792755
ja/a2/cf/ja_10531652.jpg,"26
93
97
Nabız","9H  
3'lü Set  
Japon Sertleştiricisi  ","26
93
97
脈拍",0.0,3.4246575342465753,2.568493150684932,125.0,0.397270530462265,0.42886263132095337,0.4124625325202942,0.0,0.393836110830307
ja/c6/c8/ja_10544651.jpg,"Spor salonu
Kamp
Plaj","Jim  
Kamp  
Plaj  ","ジム
キャンプ
ビーチ",39.43223765116288,38.122155837225044,39.70149913320843,50.0,0.7185311317443848,0.6641714572906494,0.6902827620506287,0.48076923076923084,0.6445353627204895
ja/09/f6/ja_10435674.jpg,"1
2
3
4","【交換方法】  
1. 後ろパネルをはずして、元フィルターを取り出す。  
2. 新しい集塵フィルターをポリ袋から取り出す。  
3. 集塵フィルター（タグのある面が手前）、脱臭フィルター（裏表なし）の順に取り付ける。  
4. 後ろパネルを取り付ける。  

【Değiştirme Yöntemi】  
1. Arka paneli çıkarın ve mevcut filtreyi çıkarın.  
2. Yeni toz toplama filtresini poşetten çıkarın.  
3. Toz toplama filtresini (etiketli yüz öne gelecek şekilde) ve koku giderici filtresini (ön ve arka yüzü olmayan) sırasıyla yerleştirin.  
4. Arka paneli yerine takın.  ","1
2
3
4
",0.0,1.3404825737265416,5.174960028315818,2300.0,0.2424573302268982,0.4593318998813629,0.31738412380218506,0.0,0.28395259380340576
ja/2e/49/ja_10567932.jpg,Fern,Fern,フェルン,100.00000000000004,100.0,100.0,0.0,1.0001531839370728,1.0001531839370728,1.0001531839370728,0.5,0.9794268012046814
ja/80/6d/ja_10609496.jpg,"[Kaynama Tahmini]
1.9l
Gaz:🔥
1.6l
IH:⏺️","[SU KAYNATMA KILAVUZU]  
1.9ℓ  
Gazlı Ocak: 🔥  

1.6ℓ  
IH: ⭕","[湯沸し目安]
1.9l
ガス火:🔥
1.6l
IH:⏺️",13.834368456410951,20.079553912082073,17.8211296638326,80.0,0.620579719543457,0.6562179327011108,0.6379014253616333,0.5281690140845071,0.6776589751243591
ja/17/69/ja_10606046.jpg,"DT-04
BD-1.4
T3.5","DT-04  
⌀1.3 mm  
6.37±75g  ","DT-04
BD-1.4
T3.5",7.809849842300637,23.82104885576368,21.77268442953205,100.0,0.6538208723068237,0.7074062824249268,0.6795588731765747,0.14285714285714285,0.588705837726593
